variant,benchmark,input_value,input_metric,group,name,time_lo_s,time_mid_s,time_hi_s,units
vanilla,sha2_chain,29,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,29,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,29,cycles,preprocess,setup,2.422000,2.442000,2.574000,s
vanilla,sha2_chain,29,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,29,cycles,prove,il_wit,0.273000,0.279000,0.295000,s
vanilla,sha2_chain,29,cycles,prove,rwm_wit,0.042000,0.044000,0.046000,s
vanilla,sha2_chain,29,cycles,prove,wit_join,0.028000,0.031000,0.038000,s
vanilla,sha2_chain,29,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,29,cycles,prove,r1cs_polys,0.066000,0.078000,0.081000,s
vanilla,sha2_chain,29,cycles,prove,r1cs_aux,0.045000,0.046000,0.049000,s
vanilla,sha2_chain,29,cycles,prove,commit,0.789000,0.834000,0.972000,s
vanilla,sha2_chain,29,cycles,prove,bytecode,0.089000,0.090000,0.091000,s
vanilla,sha2_chain,29,cycles,prove,il,1.053000,1.065000,1.085000,s
vanilla,sha2_chain,29,cycles,prove,rwm,0.789000,0.819000,0.856000,s
vanilla,sha2_chain,29,cycles,prove,spartan,1.197000,1.367000,1.733000,s
vanilla,sha2_chain,29,cycles,prove,openings,0.910000,0.940000,0.957000,s
vanilla,sha2_chain,29,cycles,verify,bytecode,0.003000,0.003000,0.016000,s
vanilla,sha2_chain,29,cycles,verify,instruction_lookups,0.016000,0.017000,0.026000,s
vanilla,sha2_chain,29,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,30,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,30,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,30,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,30,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,30,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,30,cycles,preprocess,setup,2.413000,2.446000,2.474000,s
vanilla,sha2_chain,30,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,30,cycles,prove,il_wit,0.264000,0.283000,0.291000,s
vanilla,sha2_chain,30,cycles,prove,rwm_wit,0.043000,0.044000,0.051000,s
vanilla,sha2_chain,30,cycles,prove,wit_join,0.029000,0.032000,0.044000,s
vanilla,sha2_chain,30,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,30,cycles,prove,r1cs_polys,0.025000,0.075000,0.080000,s
vanilla,sha2_chain,30,cycles,prove,r1cs_aux,0.045000,0.046000,0.052000,s
vanilla,sha2_chain,30,cycles,prove,commit,0.788000,0.845000,0.906000,s
vanilla,sha2_chain,30,cycles,prove,bytecode,0.088000,0.090000,0.092000,s
vanilla,sha2_chain,30,cycles,prove,il,1.071000,1.082000,1.095000,s
vanilla,sha2_chain,30,cycles,prove,rwm,0.806000,0.836000,0.884000,s
vanilla,sha2_chain,30,cycles,prove,spartan,1.229000,1.271000,1.340000,s
vanilla,sha2_chain,30,cycles,prove,openings,0.917000,0.944000,0.959000,s
vanilla,sha2_chain,30,cycles,verify,bytecode,0.002000,0.003000,0.015000,s
vanilla,sha2_chain,30,cycles,verify,instruction_lookups,0.016000,0.017000,0.026000,s
vanilla,sha2_chain,30,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,31,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,31,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,31,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,31,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,31,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,31,cycles,preprocess,setup,2.417000,2.438000,2.570000,s
vanilla,sha2_chain,31,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,31,cycles,prove,il_wit,0.276000,0.283000,0.291000,s
vanilla,sha2_chain,31,cycles,prove,rwm_wit,0.042000,0.044000,0.045000,s
vanilla,sha2_chain,31,cycles,prove,wit_join,0.030000,0.036000,0.048000,s
vanilla,sha2_chain,31,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,31,cycles,prove,r1cs_polys,0.067000,0.072000,0.083000,s
vanilla,sha2_chain,31,cycles,prove,r1cs_aux,0.045000,0.046000,0.049000,s
vanilla,sha2_chain,31,cycles,prove,commit,0.822000,0.889000,0.922000,s
vanilla,sha2_chain,31,cycles,prove,bytecode,0.089000,0.091000,0.092000,s
vanilla,sha2_chain,31,cycles,prove,il,1.090000,1.093000,1.108000,s
vanilla,sha2_chain,31,cycles,prove,rwm,0.788000,0.842000,0.866000,s
vanilla,sha2_chain,31,cycles,prove,spartan,1.231000,1.315000,1.739000,s
vanilla,sha2_chain,31,cycles,prove,openings,0.910000,0.927000,0.970000,s
vanilla,sha2_chain,31,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,31,cycles,verify,instruction_lookups,0.017000,0.025000,0.029000,s
vanilla,sha2_chain,31,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,32,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,32,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,32,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,32,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,32,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,32,cycles,preprocess,setup,2.401000,2.441000,2.521000,s
vanilla,sha2_chain,32,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,32,cycles,prove,il_wit,0.272000,0.280000,0.284000,s
vanilla,sha2_chain,32,cycles,prove,rwm_wit,0.042000,0.044000,0.046000,s
vanilla,sha2_chain,32,cycles,prove,wit_join,0.030000,0.035000,0.046000,s
vanilla,sha2_chain,32,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,32,cycles,prove,r1cs_polys,0.067000,0.079000,0.083000,s
vanilla,sha2_chain,32,cycles,prove,r1cs_aux,0.046000,0.046000,0.048000,s
vanilla,sha2_chain,32,cycles,prove,commit,0.831000,0.889000,0.919000,s
vanilla,sha2_chain,32,cycles,prove,bytecode,0.088000,0.090000,0.090000,s
vanilla,sha2_chain,32,cycles,prove,il,1.099000,1.108000,1.125000,s
vanilla,sha2_chain,32,cycles,prove,rwm,0.821000,0.826000,0.855000,s
vanilla,sha2_chain,32,cycles,prove,spartan,1.238000,1.334000,1.777000,s
vanilla,sha2_chain,32,cycles,prove,openings,0.902000,0.948000,0.959000,s
vanilla,sha2_chain,32,cycles,verify,bytecode,0.002000,0.003000,0.015000,s
vanilla,sha2_chain,32,cycles,verify,instruction_lookups,0.016000,0.017000,0.029000,s
vanilla,sha2_chain,32,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,33,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,33,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,33,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,33,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,33,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,33,cycles,preprocess,setup,2.422000,2.454000,2.577000,s
vanilla,sha2_chain,33,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,33,cycles,prove,il_wit,0.264000,0.283000,0.287000,s
vanilla,sha2_chain,33,cycles,prove,rwm_wit,0.035000,0.043000,0.049000,s
vanilla,sha2_chain,33,cycles,prove,wit_join,0.028000,0.030000,0.044000,s
vanilla,sha2_chain,33,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,33,cycles,prove,r1cs_polys,0.026000,0.080000,0.084000,s
vanilla,sha2_chain,33,cycles,prove,r1cs_aux,0.045000,0.046000,0.054000,s
vanilla,sha2_chain,33,cycles,prove,commit,0.833000,0.928000,1.069000,s
vanilla,sha2_chain,33,cycles,prove,bytecode,0.084000,0.089000,0.092000,s
vanilla,sha2_chain,33,cycles,prove,il,1.102000,1.120000,1.127000,s
vanilla,sha2_chain,33,cycles,prove,rwm,0.814000,0.831000,0.866000,s
vanilla,sha2_chain,33,cycles,prove,spartan,1.267000,1.402000,2.053000,s
vanilla,sha2_chain,33,cycles,prove,openings,0.917000,0.935000,0.960000,s
vanilla,sha2_chain,33,cycles,verify,bytecode,0.002000,0.003000,0.015000,s
vanilla,sha2_chain,33,cycles,verify,instruction_lookups,0.017000,0.017000,0.027000,s
vanilla,sha2_chain,33,cycles,verify,memory,0.013000,0.013000,0.013000,s
vanilla,sha2_chain,34,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,34,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,34,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,34,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,34,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,34,cycles,preprocess,setup,2.386000,2.439000,2.490000,s
vanilla,sha2_chain,34,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,34,cycles,prove,il_wit,0.275000,0.283000,0.294000,s
vanilla,sha2_chain,34,cycles,prove,rwm_wit,0.042000,0.043000,0.047000,s
vanilla,sha2_chain,34,cycles,prove,wit_join,0.029000,0.031000,0.041000,s
vanilla,sha2_chain,34,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,34,cycles,prove,r1cs_polys,0.080000,0.083000,0.084000,s
vanilla,sha2_chain,34,cycles,prove,r1cs_aux,0.045000,0.046000,0.048000,s
vanilla,sha2_chain,34,cycles,prove,commit,0.844000,0.917000,0.987000,s
vanilla,sha2_chain,34,cycles,prove,bytecode,0.089000,0.091000,0.092000,s
vanilla,sha2_chain,34,cycles,prove,il,1.123000,1.130000,1.132000,s
vanilla,sha2_chain,34,cycles,prove,rwm,0.795000,0.824000,0.856000,s
vanilla,sha2_chain,34,cycles,prove,spartan,1.301000,1.405000,1.772000,s
vanilla,sha2_chain,34,cycles,prove,openings,0.907000,0.950000,0.963000,s
vanilla,sha2_chain,34,cycles,verify,bytecode,0.002000,0.003000,0.016000,s
vanilla,sha2_chain,34,cycles,verify,instruction_lookups,0.016000,0.017000,0.026000,s
vanilla,sha2_chain,34,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,35,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,35,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,35,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,35,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,35,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,35,cycles,preprocess,setup,2.410000,2.452000,2.658000,s
vanilla,sha2_chain,35,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,35,cycles,prove,il_wit,0.270000,0.282000,0.292000,s
vanilla,sha2_chain,35,cycles,prove,rwm_wit,0.042000,0.044000,0.052000,s
vanilla,sha2_chain,35,cycles,prove,wit_join,0.032000,0.036000,0.043000,s
vanilla,sha2_chain,35,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,35,cycles,prove,r1cs_polys,0.026000,0.084000,0.085000,s
vanilla,sha2_chain,35,cycles,prove,r1cs_aux,0.045000,0.046000,0.052000,s
vanilla,sha2_chain,35,cycles,prove,commit,0.901000,0.957000,1.032000,s
vanilla,sha2_chain,35,cycles,prove,bytecode,0.085000,0.091000,0.091000,s
vanilla,sha2_chain,35,cycles,prove,il,1.128000,1.142000,1.152000,s
vanilla,sha2_chain,35,cycles,prove,rwm,0.794000,0.833000,0.858000,s
vanilla,sha2_chain,35,cycles,prove,spartan,1.340000,1.448000,2.029000,s
vanilla,sha2_chain,35,cycles,prove,openings,0.924000,0.942000,0.972000,s
vanilla,sha2_chain,35,cycles,verify,bytecode,0.002000,0.002000,0.016000,s
vanilla,sha2_chain,35,cycles,verify,instruction_lookups,0.016000,0.017000,0.018000,s
vanilla,sha2_chain,35,cycles,verify,memory,0.012000,0.013000,0.029000,s
vanilla,sha2_chain,36,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,36,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,36,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,36,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,36,cycles,preprocess,bc_pp,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,36,cycles,preprocess,setup,2.412000,2.450000,2.517000,s
vanilla,sha2_chain,36,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,36,cycles,prove,il_wit,0.276000,0.286000,0.293000,s
vanilla,sha2_chain,36,cycles,prove,rwm_wit,0.043000,0.045000,0.046000,s
vanilla,sha2_chain,36,cycles,prove,wit_join,0.032000,0.036000,0.039000,s
vanilla,sha2_chain,36,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,36,cycles,prove,r1cs_polys,0.084000,0.085000,0.086000,s
vanilla,sha2_chain,36,cycles,prove,r1cs_aux,0.046000,0.046000,0.048000,s
vanilla,sha2_chain,36,cycles,prove,commit,0.876000,0.934000,1.023000,s
vanilla,sha2_chain,36,cycles,prove,bytecode,0.089000,0.091000,0.093000,s
vanilla,sha2_chain,36,cycles,prove,il,1.154000,1.160000,1.169000,s
vanilla,sha2_chain,36,cycles,prove,rwm,0.793000,0.805000,0.830000,s
vanilla,sha2_chain,36,cycles,prove,spartan,1.456000,1.825000,1.881000,s
vanilla,sha2_chain,36,cycles,prove,openings,0.903000,0.915000,0.964000,s
vanilla,sha2_chain,36,cycles,verify,bytecode,0.002000,0.003000,0.019000,s
vanilla,sha2_chain,36,cycles,verify,instruction_lookups,0.016000,0.017000,0.018000,s
vanilla,sha2_chain,36,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,37,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,37,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,37,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,37,cycles,preprocess,bc_rows,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,37,cycles,preprocess,bc_pp,0.000000,0.000000,0.002000,s
vanilla,sha2_chain,37,cycles,preprocess,setup,2.423000,2.456000,2.599000,s
vanilla,sha2_chain,37,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,37,cycles,prove,il_wit,0.600000,0.710000,0.978000,s
vanilla,sha2_chain,37,cycles,prove,rwm_wit,0.071000,0.085000,0.088000,s
vanilla,sha2_chain,37,cycles,prove,wit_join,0.055000,0.080000,0.099000,s
vanilla,sha2_chain,37,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,37,cycles,prove,r1cs_polys,0.054000,0.145000,0.157000,s
vanilla,sha2_chain,37,cycles,prove,r1cs_aux,0.085000,0.087000,0.102000,s
vanilla,sha2_chain,37,cycles,prove,commit,1.316000,1.439000,1.618000,s
vanilla,sha2_chain,37,cycles,prove,bytecode,0.132000,0.144000,0.146000,s
vanilla,sha2_chain,37,cycles,prove,il,1.505000,1.527000,1.543000,s
vanilla,sha2_chain,37,cycles,prove,rwm,1.526000,1.531000,1.546000,s
vanilla,sha2_chain,37,cycles,prove,spartan,2.094000,2.140000,2.214000,s
vanilla,sha2_chain,37,cycles,prove,openings,1.748000,1.804000,1.846000,s
vanilla,sha2_chain,37,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,37,cycles,verify,instruction_lookups,0.016000,0.017000,0.060000,s
vanilla,sha2_chain,37,cycles,verify,memory,0.012000,0.013000,0.059000,s
vanilla,sha2_chain,38,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,38,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,38,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,38,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,38,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,38,cycles,preprocess,setup,2.421000,2.453000,2.525000,s
vanilla,sha2_chain,38,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,38,cycles,prove,il_wit,0.653000,0.820000,0.926000,s
vanilla,sha2_chain,38,cycles,prove,rwm_wit,0.084000,0.087000,0.091000,s
vanilla,sha2_chain,38,cycles,prove,wit_join,0.061000,0.077000,0.097000,s
vanilla,sha2_chain,38,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,38,cycles,prove,r1cs_polys,0.134000,0.155000,0.158000,s
vanilla,sha2_chain,38,cycles,prove,r1cs_aux,0.086000,0.087000,0.089000,s
vanilla,sha2_chain,38,cycles,prove,commit,1.338000,1.375000,1.598000,s
vanilla,sha2_chain,38,cycles,prove,bytecode,0.143000,0.145000,0.147000,s
vanilla,sha2_chain,38,cycles,prove,il,1.523000,1.543000,1.557000,s
vanilla,sha2_chain,38,cycles,prove,rwm,1.529000,1.541000,1.565000,s
vanilla,sha2_chain,38,cycles,prove,spartan,2.111000,2.165000,2.287000,s
vanilla,sha2_chain,38,cycles,prove,openings,1.759000,1.800000,1.847000,s
vanilla,sha2_chain,38,cycles,verify,bytecode,0.002000,0.003000,0.004000,s
vanilla,sha2_chain,38,cycles,verify,instruction_lookups,0.017000,0.053000,0.060000,s
vanilla,sha2_chain,38,cycles,verify,memory,0.013000,0.013000,0.056000,s
vanilla,sha2_chain,39,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,39,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,39,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,39,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,39,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,39,cycles,preprocess,setup,2.412000,2.461000,2.608000,s
vanilla,sha2_chain,39,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,39,cycles,prove,il_wit,0.534000,0.662000,0.701000,s
vanilla,sha2_chain,39,cycles,prove,rwm_wit,0.086000,0.088000,0.099000,s
vanilla,sha2_chain,39,cycles,prove,wit_join,0.061000,0.073000,0.094000,s
vanilla,sha2_chain,39,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,39,cycles,prove,r1cs_polys,0.129000,0.156000,0.159000,s
vanilla,sha2_chain,39,cycles,prove,r1cs_aux,0.086000,0.087000,0.089000,s
vanilla,sha2_chain,39,cycles,prove,commit,1.333000,1.392000,1.896000,s
vanilla,sha2_chain,39,cycles,prove,bytecode,0.144000,0.145000,0.146000,s
vanilla,sha2_chain,39,cycles,prove,il,1.532000,1.549000,1.564000,s
vanilla,sha2_chain,39,cycles,prove,rwm,1.526000,1.538000,1.557000,s
vanilla,sha2_chain,39,cycles,prove,spartan,2.140000,2.177000,2.208000,s
vanilla,sha2_chain,39,cycles,prove,openings,1.738000,1.801000,1.844000,s
vanilla,sha2_chain,39,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,39,cycles,verify,instruction_lookups,0.016000,0.033000,0.062000,s
vanilla,sha2_chain,39,cycles,verify,memory,0.012000,0.013000,0.045000,s
vanilla,sha2_chain,40,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,40,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,40,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,40,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,40,cycles,preprocess,bc_pp,0.000000,0.000000,0.002000,s
vanilla,sha2_chain,40,cycles,preprocess,setup,2.412000,2.469000,2.601000,s
vanilla,sha2_chain,40,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,40,cycles,prove,il_wit,0.531000,0.612000,0.692000,s
vanilla,sha2_chain,40,cycles,prove,rwm_wit,0.072000,0.087000,0.091000,s
vanilla,sha2_chain,40,cycles,prove,wit_join,0.059000,0.079000,0.093000,s
vanilla,sha2_chain,40,cycles,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,sha2_chain,40,cycles,prove,r1cs_polys,0.055000,0.151000,0.157000,s
vanilla,sha2_chain,40,cycles,prove,r1cs_aux,0.085000,0.087000,0.103000,s
vanilla,sha2_chain,40,cycles,prove,commit,1.329000,1.434000,1.519000,s
vanilla,sha2_chain,40,cycles,prove,bytecode,0.133000,0.145000,0.146000,s
vanilla,sha2_chain,40,cycles,prove,il,1.555000,1.573000,1.588000,s
vanilla,sha2_chain,40,cycles,prove,rwm,1.520000,1.537000,1.562000,s
vanilla,sha2_chain,40,cycles,prove,spartan,2.143000,2.181000,2.283000,s
vanilla,sha2_chain,40,cycles,prove,openings,1.743000,1.812000,1.875000,s
vanilla,sha2_chain,40,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,40,cycles,verify,instruction_lookups,0.016000,0.022000,0.070000,s
vanilla,sha2_chain,40,cycles,verify,memory,0.012000,0.013000,0.060000,s
vanilla,sha2_chain,41,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,41,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,41,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,41,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,41,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,41,cycles,preprocess,setup,2.404000,2.456000,2.580000,s
vanilla,sha2_chain,41,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,41,cycles,prove,il_wit,0.523000,0.622000,0.838000,s
vanilla,sha2_chain,41,cycles,prove,rwm_wit,0.078000,0.088000,0.099000,s
vanilla,sha2_chain,41,cycles,prove,wit_join,0.055000,0.077000,0.096000,s
vanilla,sha2_chain,41,cycles,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,sha2_chain,41,cycles,prove,r1cs_polys,0.135000,0.157000,0.159000,s
vanilla,sha2_chain,41,cycles,prove,r1cs_aux,0.085000,0.087000,0.091000,s
vanilla,sha2_chain,41,cycles,prove,commit,1.338000,1.514000,1.771000,s
vanilla,sha2_chain,41,cycles,prove,bytecode,0.143000,0.144000,0.145000,s
vanilla,sha2_chain,41,cycles,prove,il,1.558000,1.568000,1.601000,s
vanilla,sha2_chain,41,cycles,prove,rwm,1.250000,1.539000,1.555000,s
vanilla,sha2_chain,41,cycles,prove,spartan,2.171000,2.211000,2.343000,s
vanilla,sha2_chain,41,cycles,prove,openings,1.771000,1.802000,1.874000,s
vanilla,sha2_chain,41,cycles,verify,bytecode,0.002000,0.003000,0.032000,s
vanilla,sha2_chain,41,cycles,verify,instruction_lookups,0.017000,0.043000,0.068000,s
vanilla,sha2_chain,41,cycles,verify,memory,0.012000,0.013000,0.082000,s
vanilla,sha2_chain,42,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
